,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes,HomeWin,VisitorNumWins,HomeNumWins,HomeWins2020,VisitorWins2020
759,Tue Feb 1 2022,7:30p,Washington Wizards,98,Milwaukee Bucks,112,Box Score,,17341.0,Fiserv Forum,,1,23,89,46,34
760,Tue Feb 1 2022,7:30p,Miami Heat,106,Toronto Raptors,110,Box Score,,,Scotiabank Arena,,1,32,75,27,40
761,Tue Feb 1 2022,8:00p,Orlando Magic,115,Chicago Bulls,126,Box Score,,20217.0,United Center,,1,11,78,31,21
762,Tue Feb 1 2022,8:00p,Denver Nuggets,115,Minnesota Timberwolves,130,Box Score,,15839.0,Target Center,,1,28,74,23,47
763,Tue Feb 1 2022,8:30p,Golden State Warriors,124,San Antonio Spurs,120,Box Score,,17070.0,AT&T Center,,0,38,53,33,39
764,Tue Feb 1 2022,10:00p,Brooklyn Nets,111,Phoenix Suns,121,Box Score,,17071.0,Phoenix Suns Arena,,1,29,111,51,48
765,Wed Feb 2 2022,7:00p,Orlando Magic,119,Indiana Pacers,118,Box Score,,14528.0,Gainbridge Fieldhouse,,0,11,44,34,21
766,Wed Feb 2 2022,7:00p,Washington Wizards,106,Philadelphia 76ers,103,Box Score,,20089.0,Wells Fargo Center,,0,23,88,49,34
767,Wed Feb 2 2022,7:30p,Charlotte Hornets,107,Boston Celtics,113,Box Score,,19156.0,TD Garden,,1,28,92,36,33
768,Wed Feb 2 2022,7:30p,Memphis Grizzlies,120,New York Knicks,108,Box Score,,19812.0,Madison Square Garden (IV),,0,35,61,41,38
769,Wed Feb 2 2022,8:00p,Cleveland Cavaliers,104,Houston Rockets,115,Box Score,,14163.0,Toyota Center,,1,31,34,17,22
770,Wed Feb 2 2022,8:30p,Oklahoma City Thunder,120,Dallas Mavericks,114,Box Score,OT,19200.0,American Airlines Center,,0,15,90,42,22
771,Wed Feb 2 2022,10:00p,Brooklyn Nets,101,Sacramento Kings,112,Box Score,,13153.0,Golden 1 Center,,1,29,48,31,48
772,Wed Feb 2 2022,10:00p,Denver Nuggets,104,Utah Jazz,108,Box Score,,18306.0,Vivint Smart Home Arena,,1,28,81,52,47
773,Wed Feb 2 2022,10:30p,Portland Trail Blazers,94,Los Angeles Lakers,99,Box Score,,17259.0,Crypto.com Arena,,1,21,57,42,42
774,Thu Feb 3 2022,7:00p,Minnesota Timberwolves,128,Detroit Pistons,117,Box Score,,15523.0,Little Caesars Arena,,0,26,35,20,23
775,Thu Feb 3 2022,7:00p,Miami Heat,112,San Antonio Spurs,95,Box Score,,14971.0,AT&T Center,,0,32,53,33,40
776,Thu Feb 3 2022,7:30p,Phoenix Suns,115,Atlanta Hawks,124,Box Score,,16958.0,State Farm Arena,,1,41,70,41,51
777,Thu Feb 3 2022,7:30p,Chicago Bulls,120,Toronto Raptors,127,Box Score,OT,,Scotiabank Arena,,1,32,76,27,31
778,Thu Feb 3 2022,10:00p,Sacramento Kings,114,Golden State Warriors,126,Box Score,,18064.0,Chase Center,,1,19,108,39,31
779,Thu Feb 3 2022,10:00p,Los Angeles Lakers,110,Los Angeles Clippers,111,Box Score,,19068.0,Crypto.com Arena,,1,25,68,47,42
780,Fri Feb 4 2022,7:00p,Cleveland Cavaliers,102,Charlotte Hornets,101,Box Score,,17733.0,Spectrum Center,,0,31,71,33,22
781,Fri Feb 4 2022,7:00p,Boston Celtics,102,Detroit Pistons,93,Box Score,,17584.0,Little Caesars Arena,,0,28,35,20,36
782,Fri Feb 4 2022,7:00p,Chicago Bulls,122,Indiana Pacers,115,Box Score,,16355.0,Gainbridge Fieldhouse,,0,32,44,34,31
783,Fri Feb 4 2022,7:30p,Atlanta Hawks,114,Toronto Raptors,125,Box Score,,,Scotiabank Arena,,1,25,77,27,41
784,Fri Feb 4 2022,8:30p,Houston Rockets,106,San Antonio Spurs,131,Box Score,,15344.0,AT&T Center,,1,15,53,33,17
785,Fri Feb 4 2022,9:00p,New Orleans Pelicans,113,Denver Nuggets,105,Box Score,,16152.0,Ball Arena,,0,19,77,47,31
786,Fri Feb 4 2022,9:00p,Brooklyn Nets,102,Utah Jazz,125,Box Score,,18306.0,Vivint Smart Home Arena,,1,29,82,52,48
787,Fri Feb 4 2022,10:00p,Philadelphia 76ers,98,Dallas Mavericks,107,Box Score,,19200.0,American Airlines Center,,1,31,90,42,49
788,Fri Feb 4 2022,10:00p,Oklahoma City Thunder,96,Portland Trail Blazers,93,Box Score,,15329.0,Moda Center,,0,16,48,42,22
789,Sat Feb 5 2022,5:00p,Memphis Grizzlies,135,Orlando Magic,115,Box Score,,18846.0,Amway Center,,0,36,34,21,38
790,Sat Feb 5 2022,7:00p,Miami Heat,104,Charlotte Hornets,86,Box Score,,19420.0,Spectrum Center,,0,33,71,33,40
791,Sat Feb 5 2022,7:00p,Phoenix Suns,95,Washington Wizards,80,Box Score,,18058.0,Capital One Arena,,0,41,59,34,51
792,Sat Feb 5 2022,8:30p,New York Knicks,115,Los Angeles Lakers,122,Box Score,OT,18997.0,Crypto.com Arena,,1,24,58,42,41
793,Sat Feb 5 2022,10:00p,Milwaukee Bucks,137,Portland Trail Blazers,108,Box Score,,19393.0,Moda Center,,0,32,48,42,46
794,Sat Feb 5 2022,10:00p,Oklahoma City Thunder,103,Sacramento Kings,113,Box Score,,14097.0,Golden 1 Center,,1,17,49,31,22
795,Sun Feb 6 2022,3:30p,Philadelphia 76ers,119,Chicago Bulls,108,Box Score,,20233.0,United Center,,0,31,80,31,49
796,Sun Feb 6 2022,3:30p,Brooklyn Nets,104,Denver Nuggets,124,Box Score,,18241.0,Ball Arena,,1,29,77,47,48
797,Sun Feb 6 2022,3:30p,Detroit Pistons,105,Minnesota Timberwolves,118,Box Score,,16487.0,Target Center,,1,12,76,23,20
798,Sun Feb 6 2022,6:00p,Indiana Pacers,85,Cleveland Cavaliers,98,Box Score,,19432.0,Rocket Mortgage Fieldhouse,,1,19,76,22,34
799,Sun Feb 6 2022,6:00p,Atlanta Hawks,94,Dallas Mavericks,103,Box Score,,19887.0,American Airlines Center,,1,25,91,42,41
800,Sun Feb 6 2022,6:00p,Boston Celtics,116,Orlando Magic,83,Box Score,,14402.0,Amway Center,,0,29,34,21,36
801,Sun Feb 6 2022,7:00p,New Orleans Pelicans,120,Houston Rockets,107,Box Score,,15702.0,Toyota Center,,0,20,35,17,31
802,Sun Feb 6 2022,9:00p,Milwaukee Bucks,137,Los Angeles Clippers,113,Box Score,,17395.0,Crypto.com Arena,,0,33,69,47,46
803,Mon Feb 7 2022,7:00p,Toronto Raptors,116,Charlotte Hornets,101,Box Score,,14102.0,Spectrum Center,,0,28,71,33,27
804,Mon Feb 7 2022,7:00p,Miami Heat,121,Washington Wizards,100,Box Score,,14222.0,Capital One Arena,,0,34,59,34,40
805,Mon Feb 7 2022,8:00p,Phoenix Suns,127,Chicago Bulls,124,Box Score,,20615.0,United Center,,0,42,80,31,51
806,Mon Feb 7 2022,8:00p,Golden State Warriors,110,Oklahoma City Thunder,98,Box Score,,17009.0,Paycom Center,,0,40,41,22,39
807,Mon Feb 7 2022,9:00p,New York Knicks,104,Utah Jazz,113,Box Score,,18306.0,Vivint Smart Home Arena,,1,24,83,52,41
808,Tue Feb 8 2022,7:00p,Phoenix Suns,114,Philadelphia 76ers,109,Box Score,,20720.0,Wells Fargo Center,,0,43,89,49,51
809,Tue Feb 8 2022,7:30p,Indiana Pacers,112,Atlanta Hawks,133,Box Score,,14265.0,State Farm Arena,,1,19,71,41,34
810,Tue Feb 8 2022,7:30p,Boston Celtics,126,Brooklyn Nets,91,Box Score,,17732.0,Barclays Center,,0,30,74,48,36
811,Tue Feb 8 2022,8:00p,Los Angeles Clippers,109,Memphis Grizzlies,135,Box Score,,16101.0,FedEx Forum,,1,27,99,38,47
812,Tue Feb 8 2022,8:00p,Houston Rockets,97,New Orleans Pelicans,110,Box Score,,15121.0,Smoothie King Center,,1,15,61,31,17
813,Tue Feb 8 2022,8:30p,Detroit Pistons,86,Dallas Mavericks,116,Box Score,,19200.0,American Airlines Center,,1,12,92,42,20
814,Tue Feb 8 2022,9:00p,New York Knicks,115,Denver Nuggets,132,Box Score,,15093.0,Ball Arena,,1,24,78,47,41
815,Tue Feb 8 2022,10:00p,Milwaukee Bucks,131,Los Angeles Lakers,116,Box Score,,18997.0,Crypto.com Arena,,0,34,59,42,46
816,Tue Feb 8 2022,10:00p,Orlando Magic,113,Portland Trail Blazers,95,Box Score,,16024.0,Moda Center,,0,12,48,42,21
817,Tue Feb 8 2022,10:00p,Minnesota Timberwolves,134,Sacramento Kings,114,Box Score,,12409.0,Golden 1 Center,,0,28,50,31,23
818,Wed Feb 9 2022,7:00p,San Antonio Spurs,92,Cleveland Cavaliers,105,Box Score,,19432.0,Rocket Mortgage Fieldhouse,,1,20,77,22,33
819,Wed Feb 9 2022,7:30p,Chicago Bulls,121,Charlotte Hornets,109,Box Score,,19099.0,Spectrum Center,,0,33,71,33,31
820,Wed Feb 9 2022,8:00p,Toronto Raptors,117,Oklahoma City Thunder,98,Box Score,,13858.0,Paycom Center,,0,29,41,22,27
821,Wed Feb 9 2022,10:00p,Los Angeles Lakers,105,Portland Trail Blazers,107,Box Score,,19393.0,Moda Center,,1,26,48,42,42
822,Wed Feb 9 2022,10:00p,Minnesota Timberwolves,119,Sacramento Kings,132,Box Score,,12527.0,Golden 1 Center,,1,29,50,31,23
823,Wed Feb 9 2022,10:00p,Golden State Warriors,85,Utah Jazz,111,Box Score,,18306.0,Vivint Smart Home Arena,,1,41,84,52,39
824,Thu Feb 10 2022,7:00p,Memphis Grizzlies,132,Detroit Pistons,107,Box Score,,18744.0,Little Caesars Arena,,0,38,35,20,38
825,Thu Feb 10 2022,7:30p,Miami Heat,112,New Orleans Pelicans,97,Box Score,,16672.0,Smoothie King Center,,0,35,62,31,40
826,Thu Feb 10 2022,7:30p,Brooklyn Nets,112,Washington Wizards,113,Box Score,,15204.0,Capital One Arena,,1,29,59,34,48
827,Thu Feb 10 2022,8:00p,Toronto Raptors,139,Houston Rockets,120,Box Score,,16129.0,Toyota Center,,0,30,35,17,27
828,Thu Feb 10 2022,8:30p,Los Angeles Clippers,105,Dallas Mavericks,112,Box Score,,19532.0,American Airlines Center,,1,27,93,42,47
829,Thu Feb 10 2022,10:00p,New York Knicks,116,Golden State Warriors,114,Box Score,,18064.0,Chase Center,,0,24,110,39,41
830,Thu Feb 10 2022,10:00p,Milwaukee Bucks,107,Phoenix Suns,131,Box Score,,17071.0,Phoenix Suns Arena,,1,35,115,51,46
831,Fri Feb 11 2022,7:00p,Charlotte Hornets,141,Detroit Pistons,119,Box Score,,20088.0,Little Caesars Arena,,0,28,35,20,33
832,Fri Feb 11 2022,7:00p,Cleveland Cavaliers,120,Indiana Pacers,113,Box Score,,15075.0,Gainbridge Fieldhouse,,0,34,44,34,22
833,Fri Feb 11 2022,7:00p,Oklahoma City Thunder,87,Philadelphia 76ers,100,Box Score,,20669.0,Wells Fargo Center,,1,17,89,49,22
834,Fri Feb 11 2022,7:30p,San Antonio Spurs,136,Atlanta Hawks,121,Box Score,,17234.0,State Farm Arena,,0,20,72,41,33
835,Fri Feb 11 2022,7:30p,Denver Nuggets,102,Boston Celtics,108,Box Score,,19156.0,TD Garden,,1,30,96,36,47
836,Fri Feb 11 2022,8:00p,Minnesota Timberwolves,122,Chicago Bulls,134,Box Score,,20092.0,United Center,,1,29,81,31,23
837,Fri Feb 11 2022,9:00p,Orlando Magic,99,Utah Jazz,114,Box Score,,18306.0,Vivint Smart Home Arena,,1,13,85,52,21
838,Sat Feb 12 2022,5:00p,New York Knicks,103,Portland Trail Blazers,112,Box Score,,18521.0,Moda Center,,1,25,49,42,41
839,Sat Feb 12 2022,7:00p,Memphis Grizzlies,125,Charlotte Hornets,118,Box Score,,19454.0,Spectrum Center,,0,39,72,33,38
840,Sat Feb 12 2022,7:00p,San Antonio Spurs,124,New Orleans Pelicans,114,Box Score,,16615.0,Smoothie King Center,,0,21,62,31,33
841,Sat Feb 12 2022,7:00p,Sacramento Kings,123,Washington Wizards,110,Box Score,,14169.0,Capital One Arena,,0,21,60,34,31
842,Sat Feb 12 2022,7:30p,Cleveland Cavaliers,93,Philadelphia 76ers,103,Box Score,,21057.0,Wells Fargo Center,,1,35,90,49,22
843,Sat Feb 12 2022,7:30p,Denver Nuggets,110,Toronto Raptors,109,Box Score,,0.0,Scotiabank Arena,,0,30,81,27,47
844,Sat Feb 12 2022,8:00p,Oklahoma City Thunder,101,Chicago Bulls,106,Box Score,,20072.0,United Center,,1,17,82,31,22
845,Sat Feb 12 2022,8:00p,Brooklyn Nets,111,Miami Heat,115,Box Score,,19600.0,FTX Arena,,1,29,100,40,48
846,Sat Feb 12 2022,8:30p,Los Angeles Clippers,99,Dallas Mavericks,97,Box Score,,20028.0,American Airlines Center,,0,27,94,42,47
847,Sat Feb 12 2022,8:30p,Los Angeles Lakers,115,Golden State Warriors,117,Box Score,,18064.0,Chase Center,,1,26,110,39,42
848,Sat Feb 12 2022,9:00p,Orlando Magic,105,Phoenix Suns,132,Box Score,,17071.0,Phoenix Suns Arena,,1,13,116,51,21
849,Sun Feb 13 2022,2:00p,Atlanta Hawks,95,Boston Celtics,105,Box Score,,19156.0,TD Garden,,1,26,97,36,41
850,Sun Feb 13 2022,3:00p,Minnesota Timberwolves,129,Indiana Pacers,120,Box Score,,13532.0,Gainbridge Fieldhouse,,0,29,44,34,23
851,Mon Feb 14 2022,7:00p,Detroit Pistons,94,Washington Wizards,103,Box Score,,10793.0,Capital One Arena,,1,12,60,34,20
852,Mon Feb 14 2022,7:30p,Sacramento Kings,85,Brooklyn Nets,109,Box Score,,16873.0,Barclays Center,,1,22,74,48,31
853,Mon Feb 14 2022,7:30p,Oklahoma City Thunder,127,New York Knicks,123,Box Score,OT,18433.0,Madison Square Garden (IV),,0,17,62,41,22
854,Mon Feb 14 2022,8:00p,San Antonio Spurs,109,Chicago Bulls,120,Box Score,,21153.0,United Center,,1,22,83,31,33
855,Mon Feb 14 2022,8:00p,Portland Trail Blazers,122,Milwaukee Bucks,107,Box Score,,17341.0,Fiserv Forum,,0,23,93,46,42
856,Mon Feb 14 2022,8:00p,Toronto Raptors,90,New Orleans Pelicans,120,Box Score,,15319.0,Smoothie King Center,,1,31,62,31,27
857,Mon Feb 14 2022,9:00p,Orlando Magic,111,Denver Nuggets,121,Box Score,,15025.0,Ball Arena,,1,13,80,47,21
858,Mon Feb 14 2022,9:00p,Houston Rockets,101,Utah Jazz,135,Box Score,,18306.0,Vivint Smart Home Arena,,1,15,86,52,17
859,Mon Feb 14 2022,10:30p,Golden State Warriors,104,Los Angeles Clippers,119,Box Score,,19068.0,Crypto.com Arena,,1,42,70,47,39
860,Tue Feb 15 2022,7:30p,Cleveland Cavaliers,116,Atlanta Hawks,124,Box Score,,15947.0,State Farm Arena,,1,35,72,41,22
861,Tue Feb 15 2022,7:30p,Dallas Mavericks,107,Miami Heat,99,Box Score,,19600.0,FTX Arena,,0,33,101,40,42
862,Tue Feb 15 2022,7:30p,Boston Celtics,135,Philadelphia 76ers,87,Box Score,,20960.0,Wells Fargo Center,,0,33,91,49,36
863,Tue Feb 15 2022,8:00p,Indiana Pacers,119,Milwaukee Bucks,128,Box Score,,17341.0,Fiserv Forum,,1,19,93,46,34
864,Tue Feb 15 2022,8:00p,Charlotte Hornets,120,Minnesota Timberwolves,126,Box Score,OT,17136.0,Target Center,,1,29,79,23,33
865,Tue Feb 15 2022,8:00p,Memphis Grizzlies,121,New Orleans Pelicans,109,Box Score,,15901.0,Smoothie King Center,,0,40,63,31,38
866,Tue Feb 15 2022,10:00p,Los Angeles Clippers,96,Phoenix Suns,103,Box Score,,17071.0,Phoenix Suns Arena,,1,29,117,51,47
867,Wed Feb 16 2022,7:00p,Atlanta Hawks,130,Orlando Magic,109,Box Score,,14398.0,Amway Center,,0,27,35,21,41
868,Wed Feb 16 2022,7:30p,Detroit Pistons,112,Boston Celtics,111,Box Score,,19156.0,TD Garden,,0,12,99,36,20
869,Wed Feb 16 2022,7:30p,Washington Wizards,108,Indiana Pacers,113,Box Score,,14540.0,Gainbridge Fieldhouse,,1,26,44,34,34
870,Wed Feb 16 2022,7:30p,Brooklyn Nets,111,New York Knicks,106,Box Score,,18916.0,Madison Square Garden (IV),,0,30,62,41,48
871,Wed Feb 16 2022,8:00p,Sacramento Kings,118,Chicago Bulls,125,Box Score,,19166.0,United Center,,1,22,84,31,31
872,Wed Feb 16 2022,8:00p,Portland Trail Blazers,123,Memphis Grizzlies,119,Box Score,,16834.0,FedEx Forum,,0,24,103,38,42
873,Wed Feb 16 2022,8:00p,Toronto Raptors,103,Minnesota Timberwolves,91,Box Score,,15982.0,Target Center,,0,31,80,23,27
